51.115472,37.742576
46.787741,36.417178
61.334522,54.961728
72.654869,35.084254
53.758993,48.653808
33.208968,42.620964
54.990695,71.822463
64.921181,28.691791
50.195469,35.542385
60.198051,34.768779
62.246184,42.729106
30.887480,32.249728
39.314047,48.441698
44.369754,71.367296
56.068617,38.948574
55.011732,36.746119
51.658643,44.752834
40.641928,41.960316
51.509451,42.680242
51.996005,37.803173
61.218097,35.224177
40.054154,66.784590
40.082071,66.338227
37.367631,58.938216
60.719778,65.473926
62.260991,51.481534
46.553992,73.026198
40.891065,26.992107
38.946380,70.513919
46.043293,72.473677
31.899281,34.643902
27.176117,50.090233
27.212542,50.889768
36.249098,49.730517
67.375953,49.873729
46.052777,69.748234
39.284599,47.131562
33.166713,51.440423
29.983214,69.352849
57.790697,24.197682
51.766233,36.902786
64.215100,57.840038
56.971560,53.992939
56.416988,71.911824
52.831601,55.693946
71.419317,44.900215
52.288362,39.007396
38.591276,36.369339
40.502746,29.892732
41.360820,37.375805
37.603766,70.925545
70.961738,43.880006
43.869233,23.625898
74.614965,59.037019
52.935095,38.541076
68.597997,45.751694
33.948869,70.451879
29.935466,64.587491
40.974054,49.125353
77.263420,55.308753
32.042017,55.392069
33.222376,33.768780
71.374418,51.022286
67.846667,49.669393
66.066596,39.849961
50.872778,29.010923
44.903601,27.189838
37.307488,49.922770
35.069259,31.656852
41.298872,68.812469
60.224692,64.522383
55.121855,71.592429
68.367304,45.405113
40.990551,27.185134
76.032134,52.135217
47.080668,35.331453
50.991830,72.722316
66.991220,36.904744
37.256062,28.724820
53.504089,28.953019
48.255355,50.862574
31.865183,33.414966
68.643283,46.471570
71.458488,50.931987
31.269056,38.878487
61.399864,34.920083
40.695870,68.783351
36.828143,72.592818
51.484809,38.447253
45.956991,40.868807
52.627956,47.697128
61.125829,53.289910
58.760196,52.736146
39.531825,47.854432
61.557964,50.411776
76.983638,46.709477
43.535760,70.913882
65.503320,72.615168
52.039671,43.984264
40.492318,55.268470
68.858966,45.452458
64.728701,41.979806
24.970581,44.469374
35.194428,72.046718
56.383308,50.334419
51.447991,44.192624
40.616237,30.169425
54.928548,71.492563
50.989024,24.573028
71.299131,43.488863
67.406740,45.150661
55.588564,40.133754
61.506821,25.303618
32.748379,59.878605
51.625786,42.123363
26.252166,47.079044
63.212899,27.907081
53.331843,73.515283
72.185112,37.339548
42.978223,31.185710
41.115814,30.219031
40.957334,68.960852
68.921884,45.538385
22.360386,49.865058
23.653056,50.291615
37.392062,49.141239
68.361728,45.837461
46.397219,72.914415
68.061280,64.192173
48.842989,25.535380
32.683502,34.161712
47.017312,35.271421
64.597468,30.225124
57.109589,57.245301
37.722804,49.261993
68.407844,49.494957
66.873321,29.863659
31.206647,41.673475
59.318653,36.117916
37.848631,65.656037
50.021676,43.532996
69.050292,45.651946
31.291134,31.007453
70.634842,44.019002
40.678261,76.672435
71.903562,41.338812
49.057636,51.756801
51.827100,39.573674
59.945585,72.352715
53.082322,42.263957
57.606094,54.054109
70.999813,43.818429
50.297759,41.553074
40.907943,57.431325
39.483310,40.187012
46.723172,36.779022
37.963335,51.842901
52.094338,39.763167
53.258052,42.690124
42.797700,31.110289
61.542732,63.417456
37.974882,30.649433
52.585701,40.627330
59.301378,36.034017
29.868112,64.520055
48.194662,37.876524
39.299455,70.347401
34.832979,69.630965
52.422232,34.552392
68.371573,46.065687
51.919427,39.127688
45.598598,69.215832
48.028773,75.320254
58.541166,35.229500
42.560925,35.229540
37.011663,70.090029
68.754486,40.570006
59.377629,62.838399
62.473645,53.507074
51.058684,75.711124
55.112000,47.275664
53.735862,42.483163
35.396099,49.635519
33.214921,57.862143
29.922816,58.759019
38.225445,69.417572
47.003569,36.243106
56.605412,25.922270
53.626905,43.186801
38.694506,59.450567
47.895409,26.559281
47.406717,43.872070
67.480067,49.882192
29.670706,65.080261
26.320650,45.557140
49.563754,68.683860
31.941838,35.351526
50.705417,69.844668
46.861601,70.064498
50.217017,35.784305
45.146288,72.764923
62.759287,62.390036
40.719871,38.461802
47.001700,62.856722
46.353413,37.692490
43.352874,34.341034
53.645177,75.127595
65.272189,30.345182
54.458406,36.891669
30.330364,33.926186
71.163378,51.096491
52.681482,39.573568
63.578215,58.296384
30.799849,54.761506
59.610329,62.177313
62.113901,35.863014
41.729734,69.287555
69.618614,45.330287
52.636907,73.806303
50.446550,71.959596
40.602539,37.760313
55.484950,48.660924
50.746456,36.669086
40.715571,29.963146
53.117205,48.788106
36.431281,52.964790
53.775414,29.935030
44.340343,32.250634
61.125036,60.249480
35.026862,33.396864
51.994219,37.448014
75.806457,41.036672
52.232087,45.423295
52.250304,50.272635
31.094087,57.039932
26.617044,51.301735
56.716309,53.456227
54.360837,26.341502
24.567472,44.089926
60.575221,65.478863
51.011287,39.995585
62.205207,51.284581
27.794411,58.453323
58.135857,35.252646
38.820818,35.588216
58.964578,58.467110
37.514502,59.260923
56.915418,53.487689
51.291139,42.182711
66.638874,31.913925
34.539453,45.796835
52.140884,39.527914
68.652982,31.038447
40.061817,28.147738
73.370971,39.494259
25.434666,35.784189
53.157503,42.685880
52.874538,43.925539
35.441150,49.677985
48.704802,33.954751
70.479795,63.549338
58.619046,29.668833
23.313937,50.374604
45.976654,72.742380
51.654446,38.990136
41.573100,27.914377
41.434883,24.924114
51.213926,38.140458
66.146947,30.386983
64.825002,31.166608
56.124898,72.196663
56.542576,54.049134
55.000962,72.030582
30.655720,64.664779
59.950840,54.192382
55.276907,30.633586
51.626183,44.231921
60.145804,65.049348
46.566008,70.583460
63.300370,61.068830
50.404933,44.132162
41.718203,69.966801
65.383328,31.351934
67.591301,58.765951
51.699195,44.536983
32.381361,56.585110
50.175466,68.556364
60.117938,68.246809
42.031633,37.339999
29.723372,63.782036
74.197800,61.792696
65.593750,29.801792
40.711764,39.520048
51.170719,42.020530
38.344975,47.496262
38.991021,35.677045
56.663113,44.982152
30.000628,64.102546
55.687289,73.324052
31.125805,30.589102
44.629268,24.695556
70.518298,54.590357
44.804207,26.701142
68.887580,46.804422
73.326230,51.607351
64.048251,28.614394
43.551989,32.296003
43.264812,33.589839
50.947791,35.833797
53.769043,70.594618
35.572128,33.433948
53.429860,47.679813
72.834894,41.104965
56.170073,57.094798
34.162509,32.509556
24.459653,44.427440
45.726762,68.415708
24.356360,51.888546
42.501778,33.859384
40.631171,68.198292
34.620765,51.297770
35.773467,69.630096
55.768980,52.450231
40.928839,58.511261
27.483464,55.891863
49.081284,51.034558
55.420039,71.320994
46.959021,36.974273
29.699378,65.213892
46.516854,72.539539
35.904104,44.610254
51.469523,44.093925
53.608116,72.850904
69.890489,62.891672
44.842918,75.274262
43.975189,66.663861
46.978734,35.680889
69.310917,48.010619
58.226950,54.459272
22.926425,44.196488
46.061870,59.004766
60.886088,50.098225
